2020-03-31 20:34:09,00-BB-60-05-B3-DD,192.168.0.104,EC-26-CA-CC-E9-C2,121.192.180.66,,IEUser@,FAILED
2020-03-31 20:34:10,00-BB-60-05-B3-DD,192.168.0.104,EC-26-CA-CC-E9-C2,121.192.180.66,,software,SUCCEED
2020-03-31 20:34:10,EC-26-CA-CC-E9-C2,121.192.180.66,00-BB-60-05-B3-DD,192.168.0.104,,software,SUCCEED
2020-03-31 20:34:10,00-BB-60-05-B3-DD,192.168.0.104,EC-26-CA-CC-E9-C2,121.192.180.66,,software,SUCCEED
2020-03-31 20:36:44,00-BB-60-05-B3-DD,192.168.0.104,EC-26-CA-CC-E9-C2,121.192.180.66,,IEUser@,FAILED
